trackID	datetime	latitude	longitude	altitude
60	2020-12-31 23:05:00	1.2494041	103.83032	22
60	2020-12-31 23:10:00	1.2494041	103.83032	22
61	2020-12-31 23:00:00	1.2494041	103.83032	22
61	2020-12-31 23:05:00	1.2494041	103.83032	22
61	2020-12-31 23:10:00	1.2494041	103.83032	22
62	2021-01-01 03:00:00	1.2494041	103.83032	22
62	2021-01-01 03:05:00	1.2494041	103.83032	22
62	2021-01-01 03:10:00	1.2494041	103.83032	22
63	2020-12-31 23:00:00	1.2494041	103.83032	22
63	2020-12-31 23:05:00	1.2494041	103.83032	22
63	2020-12-31 23:10:00	1.2494041	103.83032	22
64	2020-12-31 23:30:00	1.2494041	103.83032	22
64	2020-12-31 23:35:00	1.2494041	103.83032	22
64	2020-12-31 23:40:00	1.2494041	103.83032	22
64	2021-02-11 21:00:00	1.2814942	103.84482	4
64	2021-02-11 21:05:00	1.2814942	103.84482	4
64	2021-02-11 21:10:00	1.2814942	103.84482	4
65	2021-01-01 01:00:00	1.2494041	103.83032	22
65	2021-01-01 01:05:00	1.2494041	103.83032	22
65	2021-01-01 01:10:00	1.2494041	103.83032	22
65	2021-02-11 23:00:00	1.2814942	103.84482	4
65	2021-02-11 23:05:00	1.2814942	103.84482	4
65	2021-02-11 23:10:00	1.2814942	103.84482	4
66	2021-01-01 03:00:00	1.2494041	103.83032	22
66	2021-01-01 03:05:00	1.2494041	103.83032	22
66	2021-01-01 03:10:00	1.2494041	103.83032	22
66	2021-02-12 01:00:00	1.2814942	103.84482	4
66	2021-02-12 01:05:00	1.2814942	103.84482	4
66	2021-02-12 01:10:00	1.2814942	103.84482	4
67	2021-01-01 05:00:00	1.2494041	103.83032	22
67	2021-01-01 05:05:00	1.2494041	103.83032	22
67	2021-01-01 05:10:00	1.2494041	103.83032	22
67	2021-02-12 03:00:00	1.2814942	103.84482	4
67	2021-02-12 03:05:00	1.2814942	103.84482	4
67	2021-02-12 03:10:00	1.2814942	103.84482	4
68	2021-02-12 04:30:00	1.2814942	103.84482	4
68	2021-02-12 04:35:00	1.2814942	103.84482	4
68	2021-02-12 04:40:00	1.2814942	103.84482	4
69	2021-02-12 06:00:00	1.2814942	103.84482	4
69	2021-02-12 06:05:00	1.2814942	103.84482	4
69	2021-02-12 06:10:00	1.2814942	103.84482	4
70	2021-02-12 07:30:00	1.2814942	103.84482	4
70	2021-02-12 07:35:00	1.2814942	103.84482	4
70	2021-02-12 07:40:00	1.2814942	103.84482	4
71	2021-02-11 20:30:00	1.2814942	103.84482	4
71	2021-02-11 20:35:00	1.2814942	103.84482	4
71	2021-02-11 20:40:00	1.2814942	103.84482	4
72	2021-02-12 03:30:00	1.2814942	103.84482	4
72	2021-02-12 03:35:00	1.2814942	103.84482	4
72	2021-02-12 03:40:00	1.2814942	103.84482	4
74	2021-02-12 05:30:00	1.2814942	103.84482	4
74	2021-02-12 05:35:00	1.2814942	103.84482	4
74	2021-02-12 05:40:00	1.2814942	103.84482	4
76	2021-02-11 22:30:00	1.2814942	103.84482	4
76	2021-02-11 22:35:00	1.2814942	103.84482	4
76	2021-02-11 22:40:00	1.2814942	103.84482	4
77	2021-02-12 00:30:00	1.2814942	103.84482	4
77	2021-02-12 00:35:00	1.2814942	103.84482	4
77	2021-02-12 00:40:00	1.2814942	103.84482	4
82	2020-12-08 10:15:00	1.2949472	103.630483	9
82	2020-12-08 10:20:00	1.2949472	103.630483	9
83	2021-02-18 09:00:00	1.2913603	103.766653	22
83	2021-02-18 09:05:00	1.2913603	103.766653	22
83	2021-02-18 09:10:00	1.2913603	103.766653	22
93	2021-02-10 09:00:00	1.2814942	103.84482	4
93	2021-02-10 09:03:00	1.2814942	103.84482	4
93	2021-02-10 09:05:00	1.2814942	103.84482	4
94	2021-02-10 09:00:00	1.2814942	103.84482	4
94	2021-02-10 09:03:00	1.2814942	103.84482	4
94	2021-02-10 09:05:00	1.2814942	103.84482	4
95	2021-02-10 09:00:00	1.2814942	103.84482	4
95	2021-02-10 09:03:00	1.2814942	103.84482	4
95	2021-02-10 09:05:00	1.2814942	103.84482	4
96	2021-02-10 09:00:00	1.2814942	103.84482	4
96	2021-02-10 09:03:00	1.2814942	103.84482	4
96	2021-02-10 09:05:00	1.2814942	103.84482	4
97	2021-02-10 09:00:00	1.2814942	103.84482	4
97	2021-02-10 09:03:00	1.2814942	103.84482	4
97	2021-02-10 09:05:00	1.2814942	103.84482	4
98	2021-02-10 09:00:00	1.2814942	103.84482	4
98	2021-02-10 09:03:00	1.2814942	103.84482	4
98	2021-02-10 09:05:00	1.2814942	103.84482	4
99	2021-02-10 09:00:00	1.2814942	103.84482	4
99	2021-02-10 09:03:00	1.2814942	103.84482	4
99	2021-02-10 09:05:00	1.2814942	103.84482	4
111	2021-02-12 00:45:00	1.2814942	103.84482	4
111	2021-02-12 00:50:00	1.2814942	103.84482	4
111	2021-02-12 00:55:00	1.2814942	103.84482	4
111	2021-05-12 13:00:00	1.3007842	103.912186	19
111	2021-05-12 13:05:00	1.3007842	103.912186	19
111	2021-05-12 13:10:00	1.3007842	103.912186	19
112	2021-02-12 01:30:00	1.2814942	103.84482	4
112	2021-02-12 01:35:00	1.2814942	103.84482	4
112	2021-02-12 01:40:00	1.2814942	103.84482	4
113	2021-05-12 13:00:00	1.3007842	103.912186	19
113	2021-05-12 13:05:00	1.3007842	103.912186	19
113	2021-05-12 13:10:00	1.3007842	103.912186	19
114	2021-05-12 13:00:00	1.3007842	103.912186	19
114	2021-05-12 13:05:00	1.3007842	103.912186	19
114	2021-05-12 13:10:00	1.3007842	103.912186	19
114	2021-07-18 06:00:00	1.37969	103.70357	30
114	2021-07-18 06:05:00	1.37969	103.70357	30
114	2021-07-18 06:10:00	1.37969	103.70357	30
115	2021-05-12 06:00:00	1.33839	103.81142	10
115	2021-05-12 06:05:00	1.33839	103.81142	10
115	2021-05-12 06:10:00	1.33839	103.81142	10
116	2021-05-12 07:00:00	1.33839	103.81142	10
116	2021-05-12 07:05:00	1.33839	103.81142	10
116	2021-05-12 07:10:00	1.33839	103.81142	10
117	2021-05-12 07:15:00	1.33839	103.81142	10
117	2021-05-12 07:20:00	1.33839	103.81142	10
117	2021-05-12 07:25:00	1.33839	103.81142	10
118	2021-06-15 07:00:00	1.2834492	103.858945	4
118	2021-06-15 07:05:00	1.2834492	103.858945	4
118	2021-06-15 07:10:00	1.2834492	103.858945	4
119	2021-06-15 07:30:00	1.2834492	103.858945	4
119	2021-06-15 07:35:00	1.2834492	103.858945	4
119	2021-06-15 07:40:00	1.2834492	103.858945	4
120	2021-05-12 13:30:00	1.3007842	103.912186	19
120	2021-05-12 13:35:00	1.3007842	103.912186	19
120	2021-05-12 13:40:00	1.3007842	103.912186	19
120	2021-07-18 06:05:00	1.34123	103.81242	28
120	2021-07-18 06:10:00	1.34123	103.81242	28
120	2021-07-18 06:15:00	1.34123	103.81242	28
121	2021-02-18 09:00:00	1.2913603	103.766653	22
121	2021-02-18 09:05:00	1.2913603	103.766653	22
121	2021-02-18 09:10:00	1.2913603	103.766653	22
122	2021-02-18 09:00:00	1.2913603	103.766653	22
122	2021-02-18 09:05:00	1.2913603	103.766653	22
122	2021-02-18 09:10:00	1.2913603	103.766653	22
123	2021-02-18 10:00:00	1.2913603	103.766653	22
123	2021-02-18 10:05:00	1.2913603	103.766653	22
123	2021-02-18 10:10:00	1.2913603	103.766653	22
124	2021-02-18 10:00:00	1.2913603	103.766653	22
124	2021-02-18 10:05:00	1.2913603	103.766653	22
124	2021-02-18 10:10:00	1.2913603	103.766653	22
125	2021-02-18 10:00:00	1.2913603	103.766653	22
125	2021-02-18 10:05:00	1.2913603	103.766653	22
125	2021-02-18 10:10:00	1.2913603	103.766653	22
125	2021-05-12 13:30:00	1.3007842	103.912186	19
125	2021-05-12 13:35:00	1.3007842	103.912186	19
125	2021-05-12 13:40:00	1.3007842	103.912186	19
126	2021-02-18 11:00:00	1.2913603	103.766653	22
126	2021-02-18 11:05:00	1.2913603	103.766653	22
126	2021-02-18 11:10:00	1.2913603	103.766653	22
126	2021-05-12 13:30:00	1.3007842	103.912186	19
126	2021-05-12 13:35:00	1.3007842	103.912186	19
126	2021-05-12 13:40:00	1.3007842	103.912186	19
127	2021-02-18 11:00:00	1.2913603	103.766653	22
127	2021-02-18 11:05:00	1.2913603	103.766653	22
127	2021-02-18 11:10:00	1.2913603	103.766653	22
127	2021-05-12 14:00:00	1.3007842	103.912186	19
127	2021-05-12 14:05:00	1.3007842	103.912186	19
127	2021-05-12 14:10:00	1.3007842	103.912186	19
128	2021-05-12 14:00:00	1.3007842	103.912186	19
128	2021-05-12 14:05:00	1.3007842	103.912186	19
128	2021-05-12 14:10:00	1.3007842	103.912186	19
129	2021-05-12 14:00:00	1.3007842	103.912186	19
129	2021-05-12 14:05:00	1.3007842	103.912186	19
129	2021-05-12 14:10:00	1.3007842	103.912186	19
130	2021-05-12 13:30:00	1.3007842	103.912186	19
130	2021-05-12 13:35:00	1.3007842	103.912186	19
130	2021-05-12 13:40:00	1.3007842	103.912186	19
130	2021-05-12 14:30:00	1.3007842	103.912186	19
130	2021-05-12 14:35:00	1.3007842	103.912186	19
130	2021-05-12 14:40:00	1.3007842	103.912186	19
135	2021-08-21 14:00:00	1.35917	103.98944	6
135	2021-08-21 14:05:00	1.35917	103.98944	6
135	2021-08-21 14:10:00	1.35917	103.98944	6
136	2021-08-21 14:00:00	1.35917	103.98944	6
136	2021-08-21 14:05:00	1.35917	103.98944	6
136	2021-08-21 14:10:00	1.35917	103.98944	6
138	2021-05-12 07:30:00	1.33839	103.81142	10
138	2021-05-12 07:35:00	1.33839	103.81142	10
138	2021-05-12 07:40:00	1.33839	103.81142	10
139	2021-05-12 08:00:00	1.33839	103.81142	10
139	2021-05-12 08:05:00	1.33839	103.81142	10
139	2021-05-12 08:10:00	1.33839	103.81142	10
140	2021-05-12 08:15:00	1.33839	103.81142	10
140	2021-05-12 08:20:00	1.33839	103.81142	10
140	2021-05-12 08:25:00	1.33839	103.81142	10
141	2021-07-18 06:35:00	1.34123	103.81242	28
141	2021-07-18 06:40:00	1.34123	103.81242	28
141	2021-07-18 06:45:00	1.34123	103.81242	28
142	2021-07-18 06:00:00	1.2805282	103.871174	5
142	2021-07-18 06:05:00	1.2805282	103.871174	5
142	2021-07-18 06:10:00	1.2805282	103.871174	5
143	2021-05-12 14:30:00	1.3007842	103.912186	19
143	2021-05-12 14:35:00	1.3007842	103.912186	19
143	2021-05-12 14:40:00	1.3007842	103.912186	19
143	2021-07-18 06:30:00	1.2805282	103.871174	5
143	2021-07-18 06:35:00	1.2805282	103.871174	5
143	2021-07-18 06:40:00	1.2805282	103.871174	5
144	2021-07-18 07:00:00	1.2805282	103.871174	5
144	2021-07-18 07:05:00	1.2805282	103.871174	5
144	2021-07-18 07:10:00	1.2805282	103.871174	5
145	2021-07-18 07:30:00	1.2805282	103.871174	5
145	2021-07-18 07:35:00	1.2805282	103.871174	5
145	2021-07-18 07:40:00	1.2805282	103.871174	5
147	2021-05-12 07:00:00	1.35123	103.83644	30
147	2021-05-12 07:05:00	1.35123	103.83644	30
147	2021-05-12 07:10:00	1.35123	103.83644	30
147	2021-05-12 14:30:00	1.3007842	103.912186	19
147	2021-05-12 14:35:00	1.3007842	103.912186	19
147	2021-05-12 14:40:00	1.3007842	103.912186	19
147	2021-08-20 06:00:00	1.35123	103.83644	30
147	2021-08-20 06:05:00	1.35123	103.83644	30
147	2021-08-20 06:10:00	1.35123	103.83644	30
150	2021-05-12 14:30:00	1.3007842	103.912186	19
150	2021-05-12 14:35:00	1.3007842	103.912186	19
150	2021-05-12 14:40:00	1.3007842	103.912186	19
155	2021-05-12 15:00:00	1.3007842	103.912186	19
155	2021-05-12 15:05:00	1.3007842	103.912186	19
155	2021-05-12 15:10:00	1.3007842	103.912186	19
159	2021-05-12 15:00:00	1.3007842	103.912186	19
159	2021-05-12 15:05:00	1.3007842	103.912186	19
159	2021-05-12 15:10:00	1.3007842	103.912186	19
159	2021-08-21 14:30:00	1.35917	103.98944	6
159	2021-08-21 14:35:00	1.35917	103.98944	6
159	2021-08-21 14:40:00	1.35917	103.98944	6
160	2021-05-12 15:00:00	1.3007842	103.912186	19
160	2021-05-12 15:05:00	1.3007842	103.912186	19
160	2021-05-12 15:10:00	1.3007842	103.912186	19
160	2021-07-18 06:05:00	1.37969	103.70357	30
160	2021-07-18 06:10:00	1.37969	103.70357	30
160	2021-07-18 06:15:00	1.37969	103.70357	30
162	2021-05-12 08:30:00	1.33839	103.81142	10
162	2021-05-12 08:35:00	1.33839	103.81142	10
162	2021-05-12 08:40:00	1.33839	103.81142	10
162	2021-05-12 15:00:00	1.3007842	103.912186	19
162	2021-05-12 15:05:00	1.3007842	103.912186	19
162	2021-05-12 15:10:00	1.3007842	103.912186	19
162	2021-07-18 07:05:00	1.37969	103.70357	30
162	2021-07-18 07:10:00	1.37969	103.70357	30
162	2021-07-18 07:15:00	1.37969	103.70357	30
163	2021-05-12 15:15:00	1.3007842	103.912186	19
163	2021-05-12 15:20:00	1.3007842	103.912186	19
163	2021-05-12 15:25:00	1.3007842	103.912186	19
163	2021-06-15 08:45:00	1.2834492	103.858945	4
163	2021-06-15 08:50:00	1.2834492	103.858945	4
163	2021-06-15 08:55:00	1.2834492	103.858945	4
163	2021-07-18 08:15:00	1.37969	103.70357	30
163	2021-07-18 08:20:00	1.37969	103.70357	30
163	2021-07-18 08:25:00	1.37969	103.70357	30
164	2021-07-18 07:05:00	1.34123	103.81242	28
164	2021-07-18 07:10:00	1.34123	103.81242	28
164	2021-07-18 07:15:00	1.34123	103.81242	28
165	2021-07-18 08:05:00	1.34123	103.81242	28
165	2021-07-18 08:10:00	1.34123	103.81242	28
165	2021-07-18 08:15:00	1.34123	103.81242	28
166	2021-07-18 07:45:00	1.2805282	103.871174	5
166	2021-07-18 07:50:00	1.2805282	103.871174	5
166	2021-07-18 07:55:00	1.2805282	103.871174	5
167	2021-05-12 15:15:00	1.3007842	103.912186	19
167	2021-05-12 15:20:00	1.3007842	103.912186	19
167	2021-05-12 15:25:00	1.3007842	103.912186	19
167	2021-07-18 08:00:00	1.2805282	103.871174	5
167	2021-07-18 08:05:00	1.2805282	103.871174	5
167	2021-07-18 08:10:00	1.2805282	103.871174	5
167	2021-07-18 08:30:00	1.37969	103.70357	30
167	2021-07-18 08:35:00	1.37969	103.70357	30
167	2021-07-18 08:40:00	1.37969	103.70357	30
168	2021-07-18 08:15:00	1.2805282	103.871174	5
168	2021-07-18 08:20:00	1.2805282	103.871174	5
168	2021-07-18 08:25:00	1.2805282	103.871174	5
169	2021-05-12 15:15:00	1.3007842	103.912186	19
169	2021-05-12 15:20:00	1.3007842	103.912186	19
169	2021-05-12 15:25:00	1.3007842	103.912186	19
169	2021-08-20 06:40:00	1.35123	103.83644	30
169	2021-08-20 06:45:00	1.35123	103.83644	30
169	2021-08-20 06:50:00	1.35123	103.83644	30
170	2021-08-20 07:25:00	1.35123	103.83644	30
170	2021-08-20 07:30:00	1.35123	103.83644	30
170	2021-08-20 07:35:00	1.35123	103.83644	30
177	2021-08-20 08:00:00	1.35123	103.83644	30
177	2021-08-20 08:05:00	1.35123	103.83644	30
177	2021-08-20 08:10:00	1.35123	103.83644	30
179	2021-07-18 08:30:00	1.2805282	103.871174	5
179	2021-07-18 08:35:00	1.2805282	103.871174	5
179	2021-07-18 08:40:00	1.2805282	103.871174	5
180	2021-07-18 08:25:00	1.34123	103.81242	28
180	2021-07-18 08:30:00	1.34123	103.81242	28
180	2021-07-18 08:35:00	1.34123	103.81242	28
181	2021-08-21 14:45:00	1.35917	103.98944	6
181	2021-08-21 14:50:00	1.35917	103.98944	6
181	2021-08-21 14:55:00	1.35917	103.98944	6
182	2021-08-21 14:45:00	1.35917	103.98944	6
182	2021-08-21 14:50:00	1.35917	103.98944	6
